person_key,gender_code,age,south_african_citizen,highest_qualification,education_level_code,field_of_study,nqf_level,township_code,ward_number,currently_employed,months_unemployed,seeking_work,preferred_sector,income_band,digital_literacy_level,has_smartphone,transport_mode,willing_to_relocate,training_interest,completeness_score,quality_score,employment_probability,employment_prediction
84,Female,21,True,Diploma,NQF,Marketing,8,KATLEHONG,10,True,0,False,Logistics,<R3500,Intermediate,False,Train,True,True,90.0,90.0,0.9940790059791201,True
84,Female,21,True,Diploma,NQF,Marketing,8,KATLEHONG,10,True,0,False,Logistics,<R3500,Intermediate,False,Train,True,True,90.0,90.0,0.9940790059791201,True
84,Female,21,True,Diploma,NQF,Marketing,8,KATLEHONG,10,True,0,False,Logistics,<R3500,Intermediate,False,Train,True,True,90.0,90.0,0.9940790059791201,True
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,93,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014437089215880465,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,93,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014437089215880465,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,93,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014437089215880465,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,33,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014405180560683425,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,33,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014405180560683425,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,33,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014405180560683425,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,87,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014332069803653453,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,87,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014332069803653453,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,87,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014332069803653453,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,31,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014419916029275524,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,31,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014419916029275524,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,31,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014419916029275524,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,8,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.0001436200360575645,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,8,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.0001436200360575645,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,8,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.0001436200360575645,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,124,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.0001436754154442267,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,124,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.0001436754154442267,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,124,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.0001436754154442267,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,42,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014458133265565228,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,42,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014458133265565228,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,42,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014458133265565228,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,77,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014402755638264175,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,77,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014402755638264175,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,77,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014402755638264175,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,36,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014401143015553875,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,36,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014401143015553875,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,36,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014401143015553875,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,95,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014284077562324663,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,95,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014284077562324663,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,95,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.00014284077562324663,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,16,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.0001454411891494938,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,16,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.0001454411891494938,False
85,Female,31,True,Certificate,NQF,Marketing,7,VOSLOORUS,16,False,44,True,Manufacturing,R7501-R15000,Intermediate,False,Own Car,True,True,90.0,90.0,0.0001454411891494938,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,93,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.000848230884104531,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,93,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.000848230884104531,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,93,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.000848230884104531,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,33,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.000846357452755169,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,33,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.000846357452755169,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,33,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.000846357452755169,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,87,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008420649282115685,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,87,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008420649282115685,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,87,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008420649282115685,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,31,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008472226071076173,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,31,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008472226071076173,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,31,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008472226071076173,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,8,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008438224240432232,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,8,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008438224240432232,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,8,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008438224240432232,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,124,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008441475710878259,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,124,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008441475710878259,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,124,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008441475710878259,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,42,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008494664260087278,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,42,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008494664260087278,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,42,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008494664260087278,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,77,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008462150796824905,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,77,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008462150796824905,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,77,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008462150796824905,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,36,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008461203986759086,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,36,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008461203986759086,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,36,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008461203986759086,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,95,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008392471610501711,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,95,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008392471610501711,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,95,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008392471610501711,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,16,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008545148040597565,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,16,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008545148040597565,False
86,Female,34,True,Certificate,NQF,Hospitality,5,VOSLOORUS,16,False,37,True,Education,R3500-R7500,Intermediate,True,Train,False,True,90.0,90.0,0.0008545148040597565,False
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,WARD_003,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9960831881427398,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,WARD_003,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9960831881427398,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,WARD_003,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9960831881427398,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,50,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961914809745667,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,50,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961914809745667,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,50,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961914809745667,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,46,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961780583304135,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,46,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961780583304135,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,46,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961780583304135,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,47,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961956205560452,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,47,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961956205560452,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,47,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961956205560452,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,46,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961780583304135,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,46,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961780583304135,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,46,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961780583304135,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,96,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9962574988285134,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,96,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9962574988285134,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,96,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9962574988285134,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,38,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961170347957551,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,38,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961170347957551,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,38,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9961170347957551,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,101,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9960420577841763,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,101,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9960420577841763,True
87,Female,33,True,Diploma,NQF,Education,4,DIEPSLOOT,101,True,0,False,Logistics,R3500-R7500,Basic,True,Bus,True,False,90.0,90.0,0.9960420577841763,True
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,WARD_003,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007352610540798996,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,WARD_003,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007352610540798996,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,WARD_003,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007352610540798996,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,50,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007560912518911542,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,50,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007560912518911542,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,50,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007560912518911542,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,46,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007534457940240106,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,46,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007534457940240106,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,46,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007534457940240106,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,47,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007569108562748437,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,47,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007569108562748437,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,47,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007569108562748437,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,46,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007534457940240106,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,46,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007534457940240106,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,46,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007534457940240106,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,96,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007693767109860623,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,96,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007693767109860623,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,96,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007693767109860623,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,38,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007416475883188119,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,38,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007416475883188119,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,38,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.007416475883188119,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,101,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.0072764609948185715,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,101,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.0072764609948185715,False
88,Male,46,True,Diploma,NQF,Marketing,7,DIEPSLOOT,101,False,17,True,Retail,<R3500,Intermediate,False,Own Car,True,True,90.0,90.0,0.0072764609948185715,False
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,119,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.9993070375509415,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,119,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.9993070375509415,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,119,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.9993070375509415,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,23,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.999293192619648,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,23,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.999293192619648,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,23,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.999293192619648,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,20,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.9993003582791135,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,20,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.9993003582791135,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,20,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.9993003582791135,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,10,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.999293192619648,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,10,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.999293192619648,True
89,Male,39,True,Bachelor Degree,NQF,Business,4,KATLEHONG,10,True,0,False,Retail,>R15000,Basic,True,Bus,False,False,90.0,90.0,0.999293192619648,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,WARD_002,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996616460924492,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,WARD_002,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996616460924492,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,WARD_002,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996616460924492,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,116,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996561326588507,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,116,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996561326588507,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,116,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996561326588507,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,94,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996611504532553,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,94,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996611504532553,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,94,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996611504532553,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,88,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996589255997117,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,88,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996589255997117,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,88,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996589255997117,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,82,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996531853396803,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,82,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996531853396803,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,82,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996531853396803,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,127,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996144850998306,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,127,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996144850998306,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,127,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996144850998306,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,65,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996632134067925,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,65,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996632134067925,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,65,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996632134067925,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,118,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996593769981467,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,118,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996593769981467,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,118,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996593769981467,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,79,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996587721181002,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,79,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996587721181002,True
90,Male,39,True,Matric,NQF,Education,7,ALEXANDRA,79,True,0,False,ICT,<R3500,Advanced,True,Walk,False,False,90.0,90.0,0.9996587721181002,True
91,Female,31,True,Matric,NQF,Hospitality,8,VOSLOORUS,93,False,50,True,Education,<R3500,Intermediate,False,Taxi,False,False,90.0,90.0,4.337610029322678e-05,False
